0.87317620651
3841,1
4103,1
4399,-1
2576,-1
1668,1
1469,1
1302,1
2532,1
3311,1
1262,1
2082,1
888,1
3648,1
1597,1
4890,1
1123,-1
1773,1
2145,1
699,1
1083,1
2130,1
1704,1
2596,1
4790,1
3422,1
1550,1
2184,1
708,1
3381,1
1947,1
322,1
4451,1
4632,1
3352,1
1759,1
3164,1
649,1
3050,1
1855,1
1176,1
1901,1
3629,1
4686,-1
860,1
2582,1
3340,1
3331,1
1751,1
189,-1
165,-1
2898,1
1608,1
4312,1
1825,1
4816,1
2767,-1
2293,1
4756,1
1812,1
4061,-1
3697,1
4653,-1
2432,1
2272,1
1836,1
1076,-1
4197,1
1814,-1
1198,1
3313,1
4355,1
1959,1
683,-1
3713,1
4071,1
3201,1
4929,1
291,-1
376,1
1185,1
2816,-1
1045,1
3676,-1
3260,-1
1489,1
831,1
948,1
4068,1
853,-1
2865,1
2682,1
2628,1
4705,1
4747,1
1388,1
3041,1
1143,1
433,1
796,1
4687,1
3725,-1
2326,1
464,1
3992,1
384,-1
2126,1
3207,1
2665,1
3267,1
4043,1
4268,1
3945,-1
1218,1
523,1
2464,1
2766,-1
1906,1
659,1
3874,1
4141,1
1150,1
3982,1
3536,1
4796,1
3059,1
4900,1
3510,1
3769,1
3797,1
4563,1
3198,1
524,1
2814,1
2927,1
4859,-1
2512,1
3551,1
3411,1
1459,1
1899,1
110,1
2526,1
856,1
1833,1
968,1
2310,1
4668,1
1839,1
3338,1
4209,1
4445,1
3594,1
3269,1
70,1
3998,-1
1488,1
1619,1
3184,1
1141,1
2180,-1
537,1
3281,1
1188,1
1356,1
4580,1
1455,1
194,-1
959,1
2405,-1
2570,1
1743,1
4827,1
3921,1
200,1
3449,1
4193,1
4426,1
2553,1
3437,1
4742,1
3559,-1
1452,1
2925,1
3143,1
2506,-1
2561,-1
3731,1
425,1
4168,1
4870,-1
404,1
3290,1
1291,1
3851,1
1891,1
1745,1
4863,1
1834,-1
3657,1
3138,1
2322,1
394,1
4754,1
2592,1
1897,1
1106,1
2871,1
2631,1
3946,1
2001,1
1478,1
1931,-1
3243,1
1849,1
4844,1
2654,-1
4685,1
1719,1
2955,1
1046,1
3672,1
3766,1
3270,1
3286,1
346,1
3995,1
1057,1
4698,-1
3278,1
3991,1
1024,-1
1367,1
3428,-1
822,1
2606,1
2269,1
620,1
4292,1
1934,1
1174,1
4490,1
3015,-1
2877,-1
691,1
2940,1
399,1
2139,-1
912,1
372,1
4048,1
2077,1
994,1
4420,1
3172,1
3145,1
13,1
4937,1
1301,1
4208,-1
4233,1
2208,1
4227,1
3316,1
4122,1
1023,1
579,1
2796,1
3961,1
3291,1
2179,1
4517,-1
1161,1
4860,1
3979,1
2681,1
564,1
797,1
4323,1
2090,1
1342,1
3119,1
4213,1
236,1
3174,1
3695,1
3168,1
2466,1
1121,-1
2177,-1
2038,-1
2603,1
2463,1
4679,1
3057,1
613,1
1829,1
2730,1
66,1
2474,1
3703,1
3486,1
1655,1
133,1
4946,-1
3546,1
2263,-1
3538,1
3346,1
1770,1
2844,1
1042,1
889,1
3855,1
4080,1
4585,1
656,1
3413,1
2430,1
1330,1
3602,1
4924,1
3384,1
842,1
2840,1
665,1
2173,1
3337,1
4853,1
2329,1
877,1
4659,1
2994,1
3078,1
2721,-1
1918,1
4301,-1
4108,1
3831,1
1633,1
3736,1
1609,-1
2029,1
2923,1
2280,1
1006,1
2335,1
4927,1
1132,1
835,1
3430,1
4633,1
23,1
1270,-1
4405,1
1774,1
1669,1
733,1
1819,1
987,1
2964,1
777,1
4056,1
4116,1
626,1
3126,1
2181,1
3656,1
4374,-1
1750,1
3577,1
4906,1
1816,1
510,-1
977,1
4510,-1
4351,1
174,1
1650,1
1059,1
2101,1
3083,1
4290,1
4392,1
1423,1
2451,1
992,1
4434,1
4535,1
1627,1
4784,1
1693,1
4801,1
1674,-1
421,1
2493,1
2436,1
1754,1
2930,1
1118,-1
4551,1
765,1
4436,1
3599,1
3513,1
833,1
4459,1
2709,1
4931,1
4191,1
4083,1
2929,1
4683,1
4155,1
1246,1
4178,1
2428,1
96,1
2818,1
1986,1
1577,1
3535,1
2407,1
2209,1
4439,1
2563,1
4868,1
1194,1
461,1
4007,1
603,1
2810,1
4749,1
3987,1
1039,1
688,-1
2070,-1
4615,1
4152,1
2072,1
2010,1
3068,1
410,1
1701,1
2798,1
4483,1
2453,1
3887,1
3721,1
678,-1
1047,1
2941,1
257,1
4753,1
3919,1
1907,-1
3936,1
389,1
2641,1
3173,1
873,1
1433,1
275,1
872,1
2792,1
4579,1
1541,1
1714,1
4326,1
