0.997755331089
3341,1
3579,-1
4846,-1
4268,-1
3432,-1
4903,-1
992,1
2411,1
4671,-1
4404,1
3161,-1
1657,-1
627,1
4316,1
4948,-1
3497,-1
3269,1
752,-1
1433,1
2338,-1
1278,-1
2925,-1
4326,-1
3006,-1
1416,-1
4281,1
1261,-1
1819,-1
722,-1
