0.977553310887
4497,-1
4763,1
1751,1
4220,1
1920,-1
684,-1
3486,-1
2525,1
4768,-1
4501,-1
3071,1
916,-1
3436,-1
76,-1
4580,-1
855,-1
934,1
1244,-1
2693,-1
1893,-1
39,-1
4982,1
3060,-1
4295,-1
4020,-1
4904,1
2003,1
69,-1
3731,-1
562,-1
4619,1
4887,-1
2994,1
3541,1
2673,1
4021,-1
4956,-1
3837,-1
10,-1
72,-1
1925,-1
3561,-1
3165,-1
1713,-1
2238,-1
3063,1
384,-1
2262,-1
4650,-1
3572,-1
4701,-1
422,1
613,-1
3994,-1
653,-1
4684,-1
2541,-1
2416,-1
4776,-1
4196,-1
671,-1
827,-1
3418,1
1425,1
4328,-1
1414,-1
4134,1
2188,1
1685,-1
1432,1
2305,1
4533,-1
1408,-1
2143,-1
1131,-1
1969,-1
2077,-1
187,1
366,-1
1215,1
626,1
2856,-1
2094,-1
940,1
4027,-1
1926,1
2336,-1
1138,1
1592,1
2496,1
655,-1
411,-1
4680,-1
2938,-1
3129,-1
14,-1
2154,-1
1952,1
2864,1
1160,-1
3185,-1
1528,1
4809,1
3181,-1
721,-1
2977,-1
3341,-1
569,-1
1413,-1
1118,-1
53,-1
4081,-1
2510,-1
87,-1
1584,-1
2389,-1
4084,1
2134,-1
4486,-1
3996,1
804,-1
3804,-1
3195,-1
317,-1
71,-1
54,-1
3676,-1
996,1
4372,1
4811,-1
484,-1
2471,1
295,-1
145,1
694,-1
2529,-1
2653,-1
337,-1
398,1
944,1
3454,-1
4437,-1
1461,-1
1681,1
2491,1
3270,-1
2192,1
3142,-1
3775,-1
4641,-1
164,1
4234,-1
106,-1
3218,-1
1632,-1
4839,1
1816,-1
550,-1
4781,1
3819,-1
4431,-1
2871,-1
3157,-1
1847,-1
2133,1
3366,1
1555,-1
839,-1
3778,-1
3065,1
2562,1
2790,-1
4099,1
59,1
1152,1
2150,-1
1356,-1
951,-1
2675,-1
111,-1
814,-1
4440,1
3119,-1
4593,1
1372,-1
2131,1
1278,-1
2624,1
697,1
2245,1
4165,-1
3212,1
4679,-1
3272,-1
1669,1
3459,-1
1752,1
2218,1
4664,1
871,1
921,-1
284,-1
3244,1
2785,-1
4825,1
1710,1
1846,-1
2319,-1
2090,-1
2098,-1
173,-1
3963,-1
3984,-1
2544,-1
4858,-1
2325,-1
4687,-1
1291,1
254,-1
1549,-1
4860,-1
2778,-1
211,-1
2212,1
1143,1
4358,-1
2728,-1
1833,1
4711,1
1348,-1
2079,-1
2270,-1
920,1
433,-1
4005,-1
1473,1
2057,-1
4844,-1
3920,1
2847,1
811,-1
3781,1
1178,-1
3638,-1
1829,-1
3351,-1
3724,-1
3810,-1
4244,-1
3511,1
394,-1
4749,-1
2932,1
60,-1
3764,-1
2428,-1
1169,1
2563,-1
3830,-1
2294,-1
1518,-1
4409,1
4108,-1
4050,-1
1129,1
1452,-1
2813,-1
1430,1
4579,-1
1962,-1
4180,1
2659,-1
1810,-1
3304,-1
2209,-1
2193,1
2518,-1
1519,-1
134,-1
245,-1
2824,-1
557,-1
4428,-1
4681,-1
911,-1
378,-1
3607,-1
2251,-1
3046,-1
2233,-1
3026,-1
2564,-1
559,-1
850,-1
1918,-1
595,1
776,-1
3274,-1
1901,-1
4314,-1
2891,-1
3145,-1
2055,-1
4856,-1
2811,-1
4599,-1
119,-1
2722,-1
3158,-1
1293,-1
1551,-1
4882,-1
4738,-1
4663,-1
2092,-1
2522,1
1597,-1
3422,-1
1214,-1
3675,-1
4755,-1
2283,-1
767,-1
1367,-1
1923,-1
462,1
2627,1
2241,-1
1779,1
2031,1
50,-1
1636,-1
4237,-1
3859,-1
3539,-1
870,-1
235,1
3949,-1
165,1
947,-1
1639,-1
2849,-1
4368,-1
3406,-1
198,1
1521,-1
1145,-1
981,-1
4115,-1
3397,-1
1463,1
1081,1
2613,-1
3992,1
2898,-1
1775,-1
4596,-1
478,-1
3243,-1
2736,-1
1216,-1
894,-1
492,1
4933,1
3534,-1
910,1
2063,-1
2376,-1
4143,-1
1879,1
2684,-1
397,-1
4350,-1
176,-1
2412,1
2818,1
3768,-1
712,1
2012,-1
4376,-1
2271,-1
1250,-1
687,-1
4522,-1
2366,-1
4464,1
3481,-1
2027,1
3096,1
1975,1
2650,1
35,1
4906,-1
369,-1
281,-1
3832,-1
4069,1
941,1
234,1
2561,-1
3708,1
2049,-1
1876,-1
2229,1
2587,1
4430,-1
3826,-1
2588,-1
3582,1
3281,1
1141,-1
964,-1
3211,-1
925,1
2418,-1
2695,-1
1851,-1
490,1
2020,-1
919,-1
667,1
1898,-1
3480,-1
1590,1
276,-1
4065,-1
1380,1
1511,-1
621,-1
1224,-1
1125,-1
3600,-1
3971,-1
4474,-1
3780,-1
4895,-1
725,-1
3296,-1
63,-1
2700,-1
2391,-1
3853,-1
2996,-1
1156,-1
803,-1
1282,-1
978,-1
3012,-1
3235,-1
4310,-1
65,-1
3294,-1
2170,-1
2463,-1
351,-1
1502,-1
4509,-1
3229,1
689,-1
2820,1
3213,1
1856,-1
186,-1
1755,-1
3621,1
2879,-1
2995,-1
1983,-1
3498,-1
122,-1
1431,-1
4792,-1
2981,-1
3833,1
3911,-1
3831,-1
949,1
926,-1
1466,1
1437,-1
2430,1
3395,1
3661,-1
848,-1
1025,-1
370,-1
649,-1
1281,-1
1166,-1
4125,-1
4970,-1
2877,-1
1044,-1
1557,-1
4217,-1
4086,-1
1033,-1
3354,-1
2621,-1
114,-1
4389,1
3672,-1
791,-1
3528,-1
2405,-1
4323,-1
4706,-1
313,-1
4528,-1
4166,-1
4704,-1
3547,1
1015,-1
807,-1
2933,-1
3595,-1
3246,-1
2599,-1
3393,1
564,-1
555,-1
4714,-1
632,-1
4952,1
1906,-1
1588,-1
103,-1
4923,-1
729,-1
4339,-1
938,-1
2268,1
685,-1
3767,1
4445,1
851,-1
903,-1
1240,-1
4406,-1
408,-1
907,1
3935,1
2848,-1
3460,-1
860,1
4371,-1
2652,1
571,-1
4489,1
4754,-1
4439,1
640,-1
4484,-1
3189,-1
97,1
3883,-1
4082,-1
3777,1
3634,-1
29,1
3144,-1
3333,-1
1261,1
1097,-1
