0.888888888889
2198,1
1549,-1
1245,1
2388,1
2673,1
1930,1
274,1
3550,1
646,1
1213,-1
3938,1
2593,-1
3137,-1
4125,-1
4032,1
2006,-1
1045,-1
3198,1
1033,1
2295,1
752,1
627,1
4547,1
3746,1
4849,1
1259,1
4172,-1
2026,1
3722,1
1467,1
1061,1
1875,1
3729,1
1987,1
2668,1
4156,1
2034,-1
3305,1
3736,-1
1126,1
1106,1
841,-1
3902,1
3344,1
4823,1
3101,1
3537,1
4711,1
2791,1
205,1
4981,1
4695,1
2468,1
3016,-1
1396,-1
1198,1
2652,1
739,-1
2264,1
908,1
2985,-1
2416,-1
738,1
3450,-1
1797,-1
1502,1
3285,1
2703,1
1309,1
1991,1
2238,1
3151,-1
3414,1
3393,1
2294,-1
403,1
3863,1
2834,1
4057,1
2045,1
1488,1
2219,1
3026,1
53,1
1083,1
2880,1
2057,1
763,1
4719,1
32,1
2808,1
462,1
4036,1
4860,1
3206,-1
4218,-1
3985,1
139,-1
4790,1
648,1
2278,1
3773,1
108,1
1940,1
2797,1
3213,1
2929,1
1507,1
4989,1
3222,1
1616,1
3020,1
2853,-1
1438,1
168,1
1673,1
3595,1
4287,1
2376,1
2100,-1
3092,1
4405,-1
3367,-1
3336,-1
398,1
2321,1
2086,-1
782,1
1844,1
3628,1
2259,1
3940,1
2972,1
4338,1
384,1
2047,1
1884,1
3640,1
1799,1
2297,1
2345,1
871,1
3236,-1
4289,1
4187,1
3684,1
3202,1
3355,-1
4944,1
3865,1
775,1
2005,1
3542,-1
4487,1
4528,1
1144,1
3470,1
4672,1
1632,-1
1048,-1
4829,1
3327,1
1122,-1
4927,1
2550,1
1823,1
3753,1
1203,1
3226,1
3663,1
1557,1
614,-1
4255,1
49,-1
1842,1
969,1
1363,1
2879,-1
3368,1
3134,-1
2596,1
4653,1
1078,-1
3299,-1
314,1
572,1
4350,-1
2201,1
2735,1
4781,1
4598,1
1619,1
3771,1
4096,1
1067,1
20,-1
3841,1
360,-1
2737,-1
4605,1
833,1
3255,-1
1477,1
3287,-1
2493,1
872,1
3870,-1
2947,1
3386,-1
1758,-1
3850,1
3914,1
3800,1
1324,1
2429,1
4774,1
1771,1
3827,-1
2780,1
4253,1
421,1
4484,-1
4356,1
1398,1
2276,1
3178,1
3903,1
366,1
4515,-1
1847,1
103,1
3203,1
4827,1
2883,-1
1050,1
860,1
1895,1
4434,-1
4126,1
1330,1
1852,1
2857,-1
2900,1
2687,1
3919,-1
948,-1
2759,1
1998,1
2963,1
1041,1
3312,1
2920,-1
806,-1
1453,1
3683,1
2430,1
352,1
4251,-1
1578,-1
4163,1
1791,1
2018,1
3700,1
4298,1
814,-1
3248,1
4883,1
1212,1
4840,1
2642,1
320,1
2605,1
2292,1
4005,-1
2753,-1
3913,-1
4599,1
3358,-1
457,1
4212,1
1270,1
4777,1
3589,-1
2744,1
3078,1
2244,1
3422,1
4555,1
3651,-1
2690,1
661,1
941,1
815,1
1518,-1
3158,1
388,1
1607,1
878,-1
3266,1
2489,1
2710,1
3803,1
3751,1
2580,1
4459,1
3886,1
618,1
970,1
2754,1
56,1
2814,1
162,1
2638,1
4169,-1
3502,1
98,-1
4652,1
3278,1
4947,1
4609,-1
3775,1
2620,1
4576,1
4055,1
2801,1
4699,1
851,1
1325,-1
3607,1
3241,1
286,1
4445,1
4593,1
3925,1
4437,-1
749,1
502,1
2203,1
153,-1
4965,1
3119,1
3468,1
594,1
241,1
2961,1
3814,1
4969,1
232,1
135,1
1427,-1
2192,1
4575,1
3114,1
225,-1
1954,-1
2750,-1
1601,-1
1734,1
3695,1
292,-1
1857,-1
4581,1
4636,1
4454,1
3532,1
1885,1
2531,1
2112,1
4417,-1
1973,1
354,1
3742,-1
3088,1
2257,-1
1602,-1
1789,1
1001,1
3321,1
563,1
3942,-1
2519,1
4691,1
4955,1
337,1
4111,1
3484,1
361,1
84,1
1074,1
2699,1
712,1
3961,1
3791,1
4387,1
1022,1
410,1
1407,-1
3079,1
622,-1
302,1
428,1
4250,1
1150,1
1505,1
883,1
678,1
3797,-1
3281,-1
1076,-1
1390,1
1555,1
2241,1
2932,1
697,1
4930,1
3505,-1
3225,1
524,-1
4621,1
4017,-1
1837,-1
809,1
3842,-1
698,1
4865,1
1305,1
2134,1
3439,1
2616,1
4226,-1
268,1
2815,1
4634,-1
4359,1
2640,1
3434,-1
2951,1
925,1
3126,1
419,1
2889,1
3943,-1
4731,1
3107,1
