0.844532279315
828,1
810,1
2603,1
4927,3
3639,1
4688,5
1976,4
183,1
3535,3
3442,5
1709,1
2404,5
1600,4
2630,5
4284,3
458,2
428,3
4277,3
2606,3
1202,3
3743,1
455,1
3569,4
7,2
3790,1
2909,3
1950,4
2059,5
699,4
1842,2
1349,1
2964,1
252,3
93,4
801,4
4407,5
3761,1
3083,1
3560,1
1777,4
110,4
3079,4
791,1
2799,4
4212,3
3280,4
3924,2
4155,2
4437,1
4838,2
1450,3
3024,1
4551,1
3729,4
3050,2
320,2
173,3
20,1
1200,3
497,3
2494,5
2518,4
4479,3
2094,3
4420,3
168,4
4485,3
622,3
1825,3
3130,2
1980,1
414,2
2361,1
3238,5
348,4
3447,1
4329,3
2906,3
1866,3
2684,3
160,4
1996,4
1715,1
4491,1
1698,3
4116,1
3032,2
640,1
1906,1
2592,4
613,3
2431,4
4684,5
2323,3
4725,2
3277,3
1425,2
1474,1
866,1
2319,1
2680,3
2638,1
1981,1
4018,3
1713,2
4797,3
378,3
2672,3
1724,1
3313,1
2855,5
1444,5
877,4
178,4
1590,2
2295,2
4713,2
4129,1
4181,2
2367,1
4050,4
4616,3
2366,2
4031,3
1712,4
891,1
2800,2
2862,4
1634,3
2101,4
4144,1
3204,3
3064,1
4978,1
2181,4
118,1
2078,4
3072,4
2905,5
2113,5
1027,2
3716,4
4689,1
585,5
2353,1
2561,1
3168,4
4178,1
4945,3
3649,1
975,5
325,1
2560,1
837,1
4340,1
1267,1
860,1
391,2
2840,1
1672,1
2552,3
1024,5
3152,1
2665,3
1163,1
686,4
2861,4
4221,5
95,5
765,3
3674,2
4546,3
2624,1
708,4
2633,3
2992,3
2231,3
3831,4
4552,3
1684,1
32,5
4086,3
3288,1
1446,2
1003,3
3082,5
2903,2
4032,4
2488,3
2968,1
4037,3
400,3
2922,5
4862,4
1011,4
3325,4
2553,1
2745,2
2325,1
3686,2
3911,4
2982,2
315,2
1766,2
4574,4
4728,1
187,4
3229,1
1448,3
4255,1
2479,3
544,4
1022,4
683,5
3794,5
2229,5
4901,2
3973,5
4253,5
2808,4
961,3
4002,0
4067,4
1765,3
997,3
4078,5
2270,5
3751,3
1840,4
1692,5
4883,2
389,4
1772,1
4025,3
3956,1
4233,3
4933,1
3662,4
2846,4
2596,1
1633,3
3282,2
3215,4
1870,3
3399,3
1991,3
4964,5
1464,3
4699,3
1691,3
2050,1
750,4
103,2
2791,4
3961,3
4298,2
4840,3
682,5
2515,1
19,4
3937,4
3874,1
4786,3
4157,3
107,2
3540,5
4471,2
1822,4
691,3
4039,4
3167,2
3551,3
727,5
2815,4
4579,4
4123,2
2656,1
2149,1
771,1
4888,5
4416,4
3683,5
1548,2
1326,3
1113,1
3811,1
3572,2
719,3
671,5
4150,2
1523,4
980,4
2024,3
1813,1
2969,4
3304,2
184,4
3200,1
4886,2
588,3
39,1
3048,3
2318,4
3025,4
3552,1
4956,4
3947,4
3541,5
3823,4
25,1
130,4
2872,2
1686,4
3004,3
463,3
234,1
2349,5
1575,1
2411,3
3600,3
4733,1
1905,1
4600,3
4017,3
3698,1
3233,3
2007,3
4279,3
3496,1
935,5
3336,3
4079,1
3315,1
4939,2
1039,1
331,4
2118,2
2959,1
3841,1
1849,1
721,1
2458,2
856,4
1829,2
4218,4
3192,5
3520,4
684,3
1126,5
3815,5
1387,3
287,4
3134,3
1286,3
814,1
3788,0
773,4
4242,3
4985,4
4047,4
816,4
624,4
690,4
3905,2
2,4
4303,2
3709,4
1567,3
1075,1
489,5
3599,1
2962,3
664,4
260,4
1233,1
3641,1
2953,4
3435,1
1211,1
4753,1
3384,2
1604,4
2985,1
61,1
2916,2
2394,3
392,1
3706,3
4698,5
4043,2
2321,5
2549,3
2205,5
2420,0
4147,1
3214,1
3098,2
1072,1
974,3
1040,1
1688,4
4790,1
704,4
3849,3
3421,2
2769,4
608,5
3138,3
1456,1
1405,1
1062,3
2294,0
2304,1
4834,3
10,5
1104,1
3127,5
2591,3
457,3
68,4
2129,3
4955,2
2276,5
2775,5
4892,3
3592,5
4423,1
3915,1
1611,3
4655,1
1564,5
4355,1
1984,0
1605,5
4301,5
916,2
3826,3
4578,4
4391,3
1960,1
2285,1
1392,4
3137,4
742,2
620,1
3397,3
694,2
2827,1
2042,2
2821,5
1512,2
2708,3
2578,1
1293,3
1690,3
1875,5
4827,1
2924,3
700,1
3919,4
3094,1
367,4
1204,4
3601,4
2200,4
3926,1
3827,4
2070,5
1413,2
918,1
2272,3
2952,4
1376,3
1230,4
3395,3
4505,1
1334,1
4904,5
2853,3
1424,1
949,5
1396,4
229,4
4687,1
2919,3
533,3
2622,4
1168,2
4972,3
909,1
2344,2
1695,3
854,3
2839,4
2691,5
1527,3
2873,4
954,3
2814,4
2020,3
2940,1
4774,3
1648,1
123,2
3697,4
1635,2
3457,2
2358,5
4109,3
1314,4
990,4
3779,1
4893,1
1291,4
3796,3
2727,4
678,5
1845,1
1209,5
456,3
2282,1
1484,1
3160,3
4745,2
3806,3
3996,2
2313,4
4381,4
616,1
29,5
3531,4
2245,1
84,1
134,3
3369,3
701,2
761,5
2153,2
477,1
3154,3
381,4
